oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag,dist,angle,GroupID,GroupSize
806203100023439,5.0636025,59.3041871,806,3,1,zr,860,851,1140,1129,17.636,0.023,3.031995E-7,1.025819,0.02886221,17.75587,0.01633644,17.6298,0.02361081,17.51717,15.61608,273.930961,14,5
806103100020021,5.0635828,59.304177,806,3,1,zg,339,330,437,426,18.431,0.018,4.663286E-7,0.9598724,0.03945109,18.573,0.024086,18.40659,0.03720276,18.30718,15.649759,273.789085,14,5
1809211300070237,5.0669879,59.3004011,1809,11,3,zr,38,38,38,38,20.435,0.104,3.202462E-6,1.141242,0.1824954,20.8206,0.1075668,20.41454,0.1397412,19.89239,15.663184,216.691902,15,5
806203100066409,5.0790746,59.3013948,806,3,1,zr,237,234,242,239,20.368,0.074,1.911654E-6,1.185416,0.188142,20.71019,0.1000786,20.21629,0.1251683,19.46198,15.682285,124.942289,,
806303100088586,5.0669225,59.300415,806,3,1,zi,34,30,38,33,19.648,0.094,1.919918E-6,1.650402,0.1201728,19.91483,0.08791256,19.70301,0.07897417,19.5062,15.695379,217.152913,15,5
806203100063304,5.067059,59.3003483,806,3,1,zr,364,360,373,368,20.319,0.079,3.006327E-6,1.316074,0.2119235,20.99407,0.1250143,20.40308,0.1408326,19.62772,15.739052,215.89699,15,5
806203100065942,5.0771548,59.3003491,806,3,1,zr,534,528,550,544,20.062,0.058,1.024343E-6,1.107599,0.1526829,20.42989,0.0843544,20.05774,0.1129143,19.36842,15.794901,143.806304,16,5
806303100094215,5.0701349,59.2996101,806,3,1,zi,5,3,8,5,21.747,0.254,2.054323E-6,0.5501042,0.1978643,21.1638,0.06414795,21.09965,0.1728868,20.71021,15.816912,193.063266,17,2
1809211300062012,5.0706308,59.2995578,1809,11,3,zr,3,3,3,3,22.124,0.305,3.626178E-6,0.0,0.2282732,21.14277,0.0,21.05574,0.189678,20.71112,15.821712,189.691946,17,2
806103100036257,5.0770681,59.300304,806,3,1,zg,149,142,177,169,20.761,0.061,1.361569E-6,1.036279,0.1606126,21.06307,0.10075,20.71109,0.1441425,20.13188,15.83344,144.618619,16,5
1809111300050036,5.0771844,59.3003279,1809,11,3,zg,25,25,26,26,20.697,0.067,1.816728E-6,0.9577226,0.1762744,20.97426,0.1040154,20.64796,0.1610207,20.23741,15.888619,143.810475,16,5
806203100043705,5.0806519,59.3032396,806,3,1,zr,581,574,602,594,20.245,0.078,1.804286E-6,1.088051,0.1564226,20.70563,0.09491158,20.26674,0.1293284,19.46441,15.926169,98.450493,18,5
806103100029880,5.0806434,59.3032061,806,3,1,zg,169,164,197,191,20.959,0.086,1.875825E-6,1.159529,0.1917056,21.41489,0.1221313,20.89898,0.1561599,20.21062,15.92892,98.887838,18,5
1809111300042639,5.0673211,59.3001741,1809,11,3,zg,5,5,5,5,21.686,0.108,3.151767E-6,0.8875467,0.1786509,21.50637,0.1246853,21.33085,0.2082802,21.02477,15.982652,213.178944,15,5
1809211300066719,5.0772177,59.3003075,1809,11,3,zr,62,62,63,63,20.061,0.049,9.034476E-7,0.9047104,0.135631,20.39965,0.06593132,20.04803,0.1080454,19.61044,15.984029,143.788826,16,5
1809111300004976,5.0806827,59.3031951,1809,11,3,zg,20,20,20,20,20.957,0.1,2.365222E-6,1.266601,0.2118935,21.29349,0.1548519,20.95168,0.1812595,20.51838,16.006424,98.987907,18,5
806303100095423,5.0806933,59.3032296,806,3,1,zi,36,32,41,36,19.904,0.095,1.998733E-6,0.9336003,0.1750327,20.44169,0.05648994,19.88516,0.08970862,19.68269,16.006739,98.537896,18,5
806103100036255,5.0668564,59.3003302,806,3,1,zg,29,28,33,32,21.344,0.13,2.984174E-6,1.01117,0.2148769,21.65484,0.1224174,21.27952,0.1794913,20.75586,16.012313,216.839749,15,5
1809211300061981,5.0806992,59.3032097,1809,11,3,zr,62,62,65,65,20.236,0.097,1.96729E-6,1.620139,0.1680601,20.59607,0.1355753,20.26111,0.1240658,19.9105,16.028256,98.785384,18,5
806303100095426,5.0772127,59.3002647,806,3,1,zi,28,26,29,27,20.136,0.106,6.192988E-7,0.997101,0.1161658,20.30596,0.06909561,20.08009,0.102739,19.80748,16.103227,144.139046,16,5
806303100082362,5.0810074,59.304305,806,3,1,zi,11,9,12,9,21.1,0.214,8.088385E-7,0.5342532,0.1221469,21.12683,0.05760956,20.85131,0.1598716,20.74238,16.474062,84.792973,,
806303100093073,5.0755842,59.3081072,806,3,1,zi,9,6,9,6,21.113,0.105,1.206684E-6,0.710664,0.1668741,21.08869,0.07294464,20.74507,0.1521784,20.63665,16.491115,22.982764,19,4
1809111300047905,5.0750597,59.3082112,1809,11,3,zg,0,0,0,0,22.058,0.127,0.0,,0.0,0.0,0.0,0.0,,0.0,16.491848,19.389982,19,4
806203100056975,5.0753239,59.3081667,806,3,1,zr,73,73,73,73,21.476,0.194,2.696523E-6,1.223518,0.2505844,21.98536,0.1707916,21.28866,0.2069571,20.59315,16.509847,21.164058,19,4
1809111300053258,5.0692137,59.3082575,1809,11,3,zg,17,17,17,17,20.655,0.083,1.461278E-6,2.518497,0.2950891,20.56301,0.2273903,20.32211,0.1338611,19.56907,16.581797,341.480437,20,4
1809211300076991,5.0691277,59.3082536,1809,11,3,zr,46,46,49,49,19.99,0.095,1.131621E-6,2.425575,0.2409711,19.95737,0.1319437,19.65842,0.08064882,18.89554,16.619401,340.948476,20,4
806303100088494,5.0691811,59.3083138,806,3,1,zi,26,24,28,25,19.573,0.056,1.218335E-6,2.331027,0.2050641,20.05293,0.1120386,19.53449,0.07125977,19.12978,16.79301,341.506318,20,4
806203100066817,5.0690773,59.308307,806,3,1,zr,358,353,382,377,19.808,0.076,1.250265E-6,2.523914,0.2741448,20.3787,0.1468163,19.68067,0.08624296,18.59525,16.83136,340.86413,20,4
1809211300066670,5.0751317,59.3083225,1809,11,3,zr,7,7,7,7,21.391,0.145,3.714149E-6,1.185191,0.2756084,21.47473,0.1471901,20.98189,0.1841257,20.58252,16.913727,19.362046,19,4
806303100088594,5.0686285,59.299409,806,3,1,zi,6,4,6,4,21.789,0.279,2.368925E-6,1.500306,0.3143447,21.4258,0.1580038,20.80349,0.1561391,20.61296,17.333988,201.467612,21,2
806303100096308,5.0798987,59.3011642,806,3,1,zi,7,6,8,6,20.419,0.152,3.186615E-6,1.591081,0.1887463,20.7048,0.1256599,20.32082,0.1170924,20.16696,17.400309,124.325951,22,2
806103100048080,5.0763001,59.299557,806,3,1,zg,232,225,283,275,20.586,0.037,1.524197E-6,1.157979,0.1662077,20.78293,0.1009808,20.46384,0.1292892,19.8617,17.420604,153.560927,23,5
806203100060438,5.0762513,59.299525,806,3,1,zr,784,775,845,835,19.521,0.037,1.003031E-6,1.133322,0.11,19.95245,0.06078053,19.55205,0.07951245,19.00298,17.484323,153.992184,23,5
806303100082419,5.07623,59.2995098,806,3,1,zi,39,35,43,38,18.925,0.041,5.241145E-7,0.8660275,0.04794629,19.02896,0.02631378,18.93965,0.04504801,18.81919,17.516439,154.18575,23,5
1809211300070245,5.0762709,59.299514,1809,11,3,zr,74,74,80,80,19.538,0.04,6.711647E-7,1.323238,0.1031931,19.91897,0.06737709,19.55771,0.07549155,19.3324,17.535715,153.943123,23,5
1809111300045857,5.0763634,59.299512,1809,11,3,zg,30,30,31,31,20.504,0.045,1.531594E-6,0.8503159,0.1519434,20.82064,0.08575439,20.50781,0.1495203,20.21863,17.617489,153.456667,23,5
1809211300062014,5.068579,59.299324,1809,11,3,zr,5,5,5,5,21.33,0.122,2.26389E-6,1.150697,0.4637202,21.05268,0.1376419,20.89168,0.1773429,19.89511,17.652078,201.37899,21,2
1809211300076075,5.0643994,59.3007975,1809,11,3,zr,20,20,20,20,20.766,0.119,2.690141E-6,1.238461,0.2426055,20.90559,0.1271658,20.55772,0.1522341,19.82973,17.977609,231.740433,24,2
806103100036246,5.0802724,59.301157,806,3,1,zg,13,13,14,14,21.496,0.108,4.111746E-6,1.915999,0.3320525,21.60929,0.2196941,21.0907,0.1699994,20.38677,17.985811,123.160058,22,2
1809111300050033,5.0639313,59.3010545,1809,11,3,zg,0,0,0,0,22.118,0.127,6.932611E-310,,0.0,0.0,0.0,0.0,,0.0,18.123888,235.724483,,
806103100042687,5.0693889,59.3087403,806,3,1,zg,244,237,300,292,19.948,0.091,1.593073E-6,1.752216,0.2094913,20.42414,0.1192045,20.06588,0.1008623,18.759,18.147846,344.188357,25,5
806303100096019,5.0642804,59.300757,806,3,1,zi,35,31,39,34,19.748,0.102,1.545065E-6,1.703023,0.1292237,20.03472,0.09578896,19.78086,0.08339093,19.51769,18.239637,231.806331,24,2
1809211300076767,5.0662924,59.3080617,1809,11,3,zr,1,1,1,1,22.313,0.198,0.0,0.0,,20.92837,0.0,20.92837,0.1801015,20.92837,18.402644,324.697266,,
1809211300076069,5.0695404,59.308852,1809,11,3,zr,67,67,71,71,19.276,0.109,1.218297E-6,2.299473,0.1821992,19.88911,0.1111641,19.50174,0.07167378,18.89554,18.462743,345.359709,25,5
1809111300047902,5.0694621,59.3088523,1809,11,3,zg,36,36,37,37,19.983,0.091,1.657335E-6,1.519337,0.2257477,20.49007,0.1168823,20.05874,0.1140562,19.38973,18.500679,344.929449,25,5
1809111300053391,5.0677057,59.3085644,1809,11,3,zg,2,2,2,2,21.451,0.111,3.507829E-6,0.0,0.1130399,21.54301,0.0,21.46308,0.2177032,21.38315,18.649138,334.469091,26,3
806203100066749,5.0696305,59.3089227,806,3,1,zr,629,624,658,652,19.39,0.074,1.480849E-6,2.380549,0.2404983,19.97866,0.1218815,19.49642,0.07590748,17.98474,18.668497,346.048799,25,5
806303100088493,5.0694245,59.3089041,806,3,1,zi,28,24,31,27,19.663,0.064,6.411221E-7,1.848008,0.1315361,19.7416,0.08499813,19.50809,0.0681914,19.20102,18.698719,344.873624,25,5
1809111300037263,5.0763902,59.308611,1809,11,3,zg,0,0,0,0,22.688,0.258,0.0,,0.0,0.0,0.0,0.0,,0.0,18.750591,24.985179,27,7
1809211300074723,5.0675659,59.3085767,1809,11,3,zr,12,12,12,12,20.678,0.07,2.074176E-6,1.639349,0.2476834,20.88683,0.1792583,20.68918,0.1621183,20.15494,18.801027,333.820868,26,3
806303100073621,5.0674567,59.3085491,806,3,1,zi,21,19,25,22,20.557,0.082,1.471444E-6,1.013306,0.1557232,20.80365,0.09345627,20.51731,0.1367388,20.15783,18.801732,333.138527,26,3
806303100088500,5.0768584,59.3086214,806,3,1,zi,7,6,8,7,21.681,0.197,1.66273E-6,0.9691133,0.1282845,21.19107,0.1125221,20.9833,0.1721422,20.82101,19.163196,27.26994,27,7
1809211300073390,5.0766377,59.3086793,1809,11,3,zr,5,5,5,5,21.759,0.11,1.611502E-6,0.2773632,0.07827686,21.16549,0.03538132,21.04839,0.1891251,21.013,19.168053,25.906873,27,7
1809111300053021,5.0819351,59.3020925,1809,11,3,zg,1,1,2,2,21.742,0.112,0.0,0.0,,21.72266,0.0,21.72266,0.2314148,21.72266,19.232917,109.656768,28,5
1809211300073408,5.0631281,59.3010776,1809,11,3,zr,9,9,9,9,21.089,0.134,3.823391E-6,1.058932,0.2793797,20.88894,0.1155262,20.68424,0.1617471,20.07037,19.317766,238.395482,,
806203100052137,5.0819464,59.3019949,806,3,1,zr,369,363,380,374,20.459,0.068,1.734281E-6,1.176354,0.1900887,21.36352,0.1191883,20.51328,0.1502172,19.82063,19.373421,110.614664,28,5
1809111300042644,5.0663205,59.2993449,1809,11,3,zg,1,1,1,1,22.089,0.119,0.0,0.0,,21.49788,0.0,21.49788,0.220183,21.49788,19.48777,212.902255,29,3
806303100082394,5.0819718,59.3019131,806,3,1,zi,35,32,40,36,19.408,0.064,6.359606E-7,1.006181,0.07440618,19.62554,0.04491997,19.46882,0.06618922,19.30748,19.522554,111.375302,28,5
1809211300076580,5.065977,59.2994,1809,11,3,zr,5,5,5,5,21.275,0.123,2.893571E-6,1.081952,0.149833,21.02483,0.1241837,20.79626,0.170169,20.67208,19.674466,214.760109,29,3
806203100052152,5.0778413,59.2992727,806,3,1,zr,118,117,120,119,20.78,0.086,2.222639E-6,1.162782,0.2356743,21.464,0.1410618,20.92166,0.1798602,19.9391,19.708294,147.500086,30,4
1809211300054453,5.0820717,59.3018951,1809,11,3,zr,37,37,39,39,20.48,0.081,1.523238E-6,1.084226,0.1493509,20.82375,0.1066036,20.48819,0.1457727,20.22851,19.717144,111.35611,28,5
806303100062225,5.06171,59.3024605,806,3,1,zi,21,18,24,20,20.616,0.112,2.667793E-6,0.8795846,0.2294106,21.08407,0.08612061,20.64028,0.1451622,20.12454,19.740402,254.893226,31,2
806203100066243,5.0768466,59.3088088,806,3,1,zr,62,61,62,61,21.443,0.193,2.038592E-6,1.305142,0.2811546,21.94016,0.1861811,21.35088,0.2114958,20.6356,19.755627,26.317394,27,7
806303100073791,5.0659212,59.2993728,806,3,1,zi,18,15,22,18,20.727,0.092,9.019759E-7,1.057554,0.2121689,20.80107,0.09908581,20.54934,0.1389098,20.01122,19.813404,214.842357,29,3
1809211300061985,5.0616302,59.3025103,1809,11,3,zr,1,1,1,1,22.284,0.208,0.0,0.0,,21.46905,0.0,21.46905,0.2207526,21.46905,19.836361,255.503622,31,2
806103100048930,5.082168,59.3019222,806,3,1,zg,33,33,34,34,21.79,0.166,3.448765E-6,1.48351,0.2801108,21.93633,0.1835918,21.34858,0.1834792,20.61516,19.847033,110.907682,28,5
806303100088601,5.0779302,59.2992558,806,3,1,zi,16,12,20,15,20.532,0.135,1.235673E-6,1.021262,0.1602429,20.77022,0.08376503,20.34217,0.1216045,20.20992,19.847668,147.196594,30,4
806103100048932,5.0777641,59.2991838,806,3,1,zg,4,4,4,4,21.746,0.157,3.064203E-6,1.2044,0.5259265,22.16949,0.1420822,21.20368,0.1749013,21.03238,19.904135,148.339546,30,4
1809211300076079,5.0779217,59.2992307,1809,11,3,zr,12,12,13,13,21.042,0.134,2.296069E-6,0.7379528,0.1598057,21.21358,0.08523369,20.81726,0.1712406,20.61595,19.915257,147.375194,30,4
806103100029808,5.0769808,59.3089907,806,3,1,zg,6,6,7,7,22.573,0.298,2.706543E-6,0.6596457,0.1350398,22.11998,0.09792995,21.97271,0.2201045,21.7793,20.45203,26.123143,27,7
806303100062120,5.0815013,59.3069297,806,3,1,zi,41,37,45,40,19.763,0.071,4.845479E-7,1.444472,0.1313861,20.20469,0.07870865,19.7436,0.08078624,19.48044,20.481534,57.700702,32,5
1809211300042458,5.0814921,59.3069549,1809,11,3,zr,57,57,60,60,20.388,0.112,5.905304E-7,1.31502,0.1893009,20.76853,0.1143246,20.30031,0.1288935,19.9256,20.515887,57.461304,32,5
806203100056985,5.0814856,59.3069781,806,3,1,zr,576,569,592,585,20.332,0.085,7.835404E-7,1.204306,0.169161,21.11001,0.1095619,20.33049,0.1348798,19.9355,20.550873,57.247076,32,5
806103100036195,5.0814885,59.3069786,806,3,1,zg,114,109,122,116,21.447,0.12,1.173406E-6,1.16898,0.2159872,21.89417,0.1381302,21.19101,0.1751885,20.56077,20.556329,57.25089,32,5
1809111300037283,5.0815834,59.3069593,1809,11,3,zg,16,16,17,17,21.266,0.126,1.300422E-6,0.8529986,0.2352489,21.39439,0.1114292,21.11846,0.1936755,20.65255,20.665996,57.674407,32,5
806303100062181,5.0833721,59.3043074,806,3,1,zi,40,36,45,40,18.585,0.043,1.989991E-7,1.14564,0.04343666,18.65493,0.02656937,18.56034,0.03438404,18.47889,20.806197,85.853593,33,5
806303100095414,5.0729042,59.3096587,806,3,1,zi,26,24,29,26,19.839,0.125,2.401005E-6,1.187721,0.1483387,20.3338,0.07353592,19.91823,0.09179293,19.68631,20.822474,4.170787,34,4
806103100040240,5.083407,59.30432,806,3,1,zg,227,220,272,264,20.434,0.065,1.194033E-6,1.032342,0.1625664,20.93447,0.09144592,20.47761,0.1313302,19.9149,20.873478,85.742108,33,5
1809211300042496,5.083411,59.3043039,1809,11,3,zr,76,76,84,84,19.239,0.032,4.278791E-7,1.181252,0.07871985,19.45577,0.04777241,19.2421,0.05995958,19.08693,20.876597,85.902236,33,5
806203100043683,5.0834232,59.3043358,806,3,1,zr,806,797,888,877,19.246,0.027,6.882516E-7,1.201275,0.09660772,19.65938,0.05211163,19.25283,0.06431559,18.932,20.907452,85.592703,33,5
1809111300004945,5.0834365,59.304291,1809,11,3,zg,35,35,36,36,20.445,0.049,1.110857E-6,0.7889571,0.1648698,20.8378,0.07774162,20.47041,0.1460913,20.13436,20.920088,86.038252,33,5
1809111300045824,5.0772252,59.3091209,1809,11,3,zg,1,1,1,1,23.094,0.285,0.0,0.0,,22.01394,0.0,22.01394,0.256958,22.01394,21.071533,26.658212,27,7
1809211300076579,5.0616178,59.3014576,1809,11,3,zr,5,5,5,5,21.226,0.091,5.346489E-6,1.275068,0.2196472,21.17916,0.1456985,20.7862,0.1694126,20.60188,21.127633,245.518942,35,2
806203100063302,5.081953,59.3008697,806,3,1,zr,233,230,239,236,20.652,0.091,1.506414E-6,1.128061,0.2099892,21.01616,0.1187534,20.59749,0.1560766,19.70802,21.153242,120.927382,36,4
1809211300075534,5.069347,59.2981524,1809,11,3,zr,3,3,3,3,21.743,0.169,4.411133E-6,0.0,0.1227763,20.83097,0.0,20.69541,0.1625863,20.58587,21.257333,193.669083,,
806303100082411,5.0821145,59.3009057,806,3,1,zi,24,21,28,24,20.11,0.082,9.563447E-7,1.185932,0.1482107,20.39783,0.08100319,20.05256,0.1012666,19.7972,21.342844,120.219307,36,4
806103100045173,5.062303,59.3006865,806,3,1,zg,10,10,12,12,22.07,0.173,3.133349E-6,1.900488,0.5695801,21.72904,0.2375097,21.37361,0.185285,19.81044,21.351039,237.310875,37,2
806103100040253,5.0820202,59.3008032,806,3,1,zg,55,54,59,58,21.381,0.089,2.26631E-6,1.176201,0.2273255,21.71748,0.1380672,21.20361,0.1740336,20.28921,21.382721,121.30748,36,4
1809111300050010,5.0725851,59.3098246,1809,11,3,zg,7,7,7,7,19.918,0.125,3.170294E-6,1.238326,0.1641267,20.31791,0.09536934,20.07414,0.114182,19.81742,21.384712,2.487381,34,4
1809211300070171,5.0727284,59.3098249,1809,11,3,zr,31,31,32,32,19.028,0.134,1.585452E-6,1.652047,0.15421,19.55521,0.07126808,19.33045,0.06395826,18.91089,21.398837,3.191607,34,4
1809211300066717,5.0820893,59.3008401,1809,11,3,zr,17,17,17,17,20.602,0.084,1.28696E-6,1.056627,0.1663162,20.87067,0.1065655,20.52171,0.1495267,20.28761,21.422925,120.827411,36,4
806203100060368,5.0725296,59.3098467,806,3,1,zr,265,262,276,273,19.048,0.118,2.331244E-6,2.232112,0.174209,19.74238,0.1027584,19.34146,0.06825357,18.49755,21.460029,2.20615,34,4
1809111300050035,5.0622415,59.3006696,1809,11,3,zg,1,1,1,1,22.122,0.144,0.0,0.0,,21.45872,0.0,21.45872,0.2173924,21.45872,21.479027,237.337181,37,2
806103100042712,5.0613351,59.3015277,806,3,1,zg,9,9,9,9,22.73,0.273,4.422884E-6,2.288332,0.3491588,22.21719,0.3232918,21.76921,0.2094593,21.28595,21.50045,246.704986,35,2
806303100091340,5.0834909,59.3052748,806,3,1,zi,42,38,46,41,18.994,0.051,4.549673E-7,0.9591014,0.07306675,19.23589,0.03024006,19.00084,0.04674575,18.82854,21.554334,76.622122,38,5
1809111300028635,5.0834864,59.305334,1809,11,3,zg,20,20,21,21,21.083,0.085,1.249172E-6,1.185748,0.2302289,21.42893,0.1437798,20.92202,0.179775,20.53773,21.596577,76.066953,38,5
1809211300061950,5.083508,59.3052949,1809,11,3,zr,60,60,65,65,19.722,0.045,5.883603E-7,1.078351,0.1226927,20.07179,0.06166458,19.73701,0.08478122,19.42612,21.601729,76.454667,38,5
806103100042698,5.0834953,59.3053275,806,3,1,zg,118,114,138,133,21.202,0.125,1.36044E-6,1.075091,0.2211908,21.46608,0.1205015,21.04645,0.1661772,20.11216,21.606837,76.137616,38,5
806303100062063,5.0771014,59.3093211,806,3,1,zi,3,3,3,3,22.17,0.362,1.519773E-6,0.0,0.1339531,21.23107,0.0,21.04744,0.1726766,20.97031,21.619955,25.262246,27,7
806203100056993,5.0835289,59.3053166,806,3,1,zr,668,660,712,702,19.75,0.044,7.64578E-7,1.071423,0.1147358,20.15545,0.06527042,19.73853,0.09031908,19.37519,21.657457,76.277519,38,5
1809211300070214,5.0602621,59.3042403,1809,11,3,zr,2,2,2,2,21.965,0.123,8.506961E-7,0.0,0.3420396,21.60086,0.0,21.359,0.212479,21.11715,21.754749,273.328268,39,2
806103100040247,5.060297,59.3028821,806,3,1,zg,2,2,2,2,22.561,0.224,5.415436E-6,0.0,0.9123491,21.68238,0.0,21.03725,0.1640978,20.39212,21.95635,260.492903,,
806303100096356,5.0640952,59.2992965,806,3,1,zi,6,5,8,6,20.391,0.117,1.561437E-6,1.363904,0.1410383,20.47831,0.1172056,20.29051,0.1274056,20.15219,22.109164,221.590122,40,3
806203100066984,5.0687449,59.3098077,806,3,1,zr,42,41,45,44,20.515,0.091,2.364315E-6,1.399566,0.3199176,20.96731,0.1377726,20.47152,0.1459464,19.52409,22.167709,343.952279,,
806303100044347,5.0599798,59.304112,806,3,1,zi,25,21,28,23,20.358,0.108,1.632844E-6,1.228699,0.1628047,20.68438,0.1039028,20.36582,0.1253735,20.03569,22.251359,272.063532,39,2
1809211300070191,5.0617454,59.3071699,1809,11,3,zr,23,23,23,23,20.939,0.099,1.528923E-6,1.595099,0.2424269,21.12341,0.1765747,20.71582,0.1641213,20.23839,22.362805,301.875104,41,4
1809111300042652,5.0676627,59.2980799,1809,11,3,zg,0,0,1,1,21.862,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.2206607,0.0,22.436692,201.215327,,
806303100088511,5.0617336,59.3072618,806,3,1,zi,40,36,44,39,19.978,0.073,8.456053E-7,1.748024,0.1501694,20.33793,0.1127901,19.97269,0.0956638,19.71097,22.557493,302.559722,41,4
806103100036231,5.0839981,59.3021664,806,3,1,zg,2,2,3,3,22.447,0.272,5.653463E-6,0.0,0.1725809,21.76484,0.0,21.6428,0.1942776,21.52077,22.764926,105.811931,42,5
806203100066527,5.0637189,59.2991606,806,3,1,zr,144,142,147,145,20.869,0.124,2.523535E-6,1.405586,0.2361794,21.20965,0.1591072,20.76248,0.1678249,20.08751,22.934965,222.071352,40,3
1809111300028680,5.0841137,59.3021538,1809,11,3,zg,3,3,3,3,22.303,0.202,5.404586E-7,0.0,0.1747165,21.53446,0.0,21.33574,0.2086282,21.18618,22.981703,105.776317,42,5
806203100064628,5.0615201,59.307322,806,3,1,zr,308,304,310,306,20.759,0.097,2.251651E-6,1.331464,0.2726983,21.42722,0.1553841,20.82347,0.1730219,19.66169,23.004808,302.488966,41,4
1809111300042602,5.0614597,59.3072751,1809,11,3,zg,1,1,1,1,22.714,0.201,0.0,0.0,,21.70518,0.0,21.70518,0.2349557,21.70518,23.008655,301.985864,41,4
806303100096425,5.0685568,59.2976995,806,3,1,zi,18,15,20,17,19.995,0.139,2.216436E-6,1.193078,0.1529498,20.55531,0.08644009,20.12222,0.1074163,19.87969,23.207472,196.20319,,
1809211300066725,5.0691518,59.297585,1809,11,3,zr,9,9,9,9,21.199,0.138,4.785085E-6,1.236143,0.2849465,21.36679,0.1355591,20.69541,0.1625863,20.41598,23.327297,193.339986,,
1809211300042546,5.0843259,59.3021509,1809,11,3,zr,20,20,20,20,21.081,0.08,1.061502E-6,0.7135729,0.2046519,21.27615,0.08359241,20.84297,0.1736811,20.43826,23.36002,105.540724,42,5
806303100073726,5.0843708,59.3021274,806,3,1,zi,36,32,40,35,20.095,0.043,1.468987E-6,1.568121,0.1648679,20.47928,0.1155539,20.16827,0.1092519,19.77989,23.462274,105.685731,42,5
806103100040226,5.0823731,59.3077577,806,3,1,zg,248,240,295,286,20.435,0.066,1.043346E-6,1.181022,0.1599237,20.8457,0.1012611,20.42072,0.1271186,19.8214,23.48718,53.638042,43,5
806303100044163,5.0824367,59.3077142,806,3,1,zi,43,39,47,42,19.287,0.083,3.202437E-7,1.352382,0.08046672,19.44402,0.05265045,19.28089,0.05772004,19.08738,23.489289,54.114665,43,5
1809111300037279,5.0824168,59.3077396,1809,11,3,zg,41,41,41,41,20.429,0.064,8.791271E-7,1.19011,0.1513256,20.72277,0.1151428,20.43497,0.1434412,20.10306,23.513441,53.881904,43,5
1809211300054367,5.0824002,59.3077527,1809,11,3,zr,75,75,81,81,19.657,0.065,5.12083E-7,1.450734,0.1355891,20.1991,0.07814789,19.65649,0.07986446,19.43237,23.516657,53.745279,43,5
1809111300053022,5.0803542,59.298901,1809,11,3,zg,0,0,0,0,22.487,0.344,0.0,,0.0,0.0,0.0,0.0,,0.0,23.533554,139.742023,,
1809211300062019,5.0635306,59.2990055,1809,11,3,zr,9,9,9,9,20.807,0.136,1.683545E-6,0.7555513,0.2476157,21.12191,0.08279228,20.69374,0.1624613,20.17467,23.581651,221.786741,40,3
806203100043627,5.0824421,59.3077647,806,3,1,zr,754,746,824,814,19.687,0.07,7.035226E-7,1.432426,0.1465178,20.25741,0.08275223,19.65953,0.08565081,19.22975,23.604295,53.771208,43,5
806303100095412,5.0711019,59.3104416,806,3,1,zi,9,8,10,9,19.614,0.222,1.213707E-6,4.638047,0.2943815,20.0308,0.2372437,19.62844,0.0758374,19.12438,23.654142,355.642686,,
1809211300073396,5.0602599,59.3064923,1809,11,3,zr,49,49,49,49,20.331,0.061,2.554757E-6,1.270335,0.1716481,20.70626,0.1090851,20.27855,0.1273125,19.80484,23.655609,293.335176,44,5
1809111300028665,5.0593848,59.3027159,1809,11,3,zg,1,1,1,1,22.409,0.186,0.0,0.0,,21.97427,0.0,21.97427,0.2541311,21.97427,23.710715,259.736816,45,4
806203100023517,5.0844829,59.3020474,806,3,1,zr,246,244,251,249,21.118,0.123,1.389181E-6,1.124375,0.2334049,21.5402,0.1402159,20.98709,0.1848885,20.26213,23.739563,106.220388,42,5
1809211300061966,5.0591487,59.3039144,1809,11,3,zr,6,6,6,6,21.751,0.105,1.151964E-6,1.054953,0.228351,21.49571,0.1467209,21.27545,0.2061973,20.85744,23.764577,270.21734,46,2
806203100057006,5.0590781,59.3039117,806,3,1,zr,87,86,87,86,21.206,0.141,2.509987E-6,1.521857,0.2903395,21.84766,0.2073669,21.22095,0.2020178,20.39194,23.894288,270.192913,46,2
1809211300066702,5.0592554,59.3027729,1809,11,3,zr,23,23,23,23,21.052,0.106,1.6674E-6,0.8930674,0.2042054,21.19573,0.1077366,20.9118,0.1788558,20.46523,23.909363,260.322322,45,4
806303100094203,5.0592681,59.3027062,806,3,1,zi,26,24,31,28,19.861,0.102,9.175028E-7,1.257901,0.1084174,20.18722,0.08064175,19.95597,0.09504676,19.74779,23.927977,259.746138,45,4
806103100029927,5.0818709,59.2995035,806,3,1,zg,334,325,435,424,18.283,0.016,5.573699E-7,1.097555,0.03949265,18.42545,0.02594852,18.28854,0.0350518,18.15765,23.940849,131.265214,47,5
806203100057013,5.0592536,59.3027132,806,3,1,zr,190,188,194,192,20.911,0.11,1.71474E-6,1.12316,0.2124841,21.37295,0.1377029,20.95024,0.1817713,20.01678,23.949726,259.81682,45,4
806203100057054,5.0818733,59.299497,806,3,1,zr,854,845,1172,1161,17.188,0.019,2.711723E-7,0.9917567,0.0215169,17.32536,0.0130024,17.18311,0.01943758,17.06145,23.959605,131.300312,47,5
1809211300054486,5.0818872,59.2994938,1809,11,3,zr,77,77,86,86,17.161,0.024,1.469252E-7,0.8585499,0.0193873,17.26063,0.01008987,17.1781,0.01742385,17.13186,23.986402,131.280698,47,5
