angDist,SourceID,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
1.556542,90,5.08354415,59.3114499,Gaia DR3 428243187570445696,5.08437757991,59.31152746845,0.000,0.000,139,1636148068921376768,428243187570445696,1306059727,0.3380,0.3506,0.7914,0.4726,1.6745,1.297,0.871,0.454,-0.961,0.470,-0.2572,0.1863,-0.0566,-0.1271,0.0712,-0.2369,0.2491,-0.1826,0.2241,-0.4582,381,9,378,3,7.0326,6.2280e+02,2.442,7.2720e+00,95,0,,1.5426,0.0968,-0.056,0.057,0.012,-0.153,0.053,44,24,0.784003,55,1.377e-01,1.129e+02,11,30,1.268,0,377,221.17645,1.41968e+00,1.55793e+02,19.825520,0.007494,5,1.85601e+02,1.87146e+01,9.91748e+00,19.667089,0.109513,5,2.62029e+02,2.67200e+01,9.80644e+00,18.702024,0.110781,2.024,0,2,0,2,0,0.965065,-0.158430,1.123495,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000025,0.000001,0.999972,,,,,,,,,,,,,,,,,,,,,,,5.08436999496,59.31153173810,7.285415,7.437757,-0.4449
0.245520,96,5.0909263,59.3024679,Gaia DR3 428242947048344320,5.09105751748,59.30248070455,0.001,0.001,133,1636148068921376768,428242947048344320,1143374004,0.8188,0.7995,-0.0758,1.3061,-0.0580,1.241,-1.171,1.181,-0.410,1.141,-0.3110,-0.3666,0.3603,-0.4205,0.2994,-0.4265,0.3854,-0.5663,0.4286,-0.5558,172,0,170,2,-0.0290,1.6788e+02,0.000,0.0000e+00,95,0,,1.8229,0.2111,0.021,0.025,-0.034,-0.089,0.105,20,14,2.154016,23,1.086e-01,1.144e+02,0,0,0.996,0,168,90.61569,9.85985e-01,9.19037e+01,20.794359,0.012131,15,3.28521e+01,7.39753e+00,4.44096e+00,21.547132,0.244498,14,3.12118e+01,4.79557e+00,6.50847e+00,21.012098,0.166862,0.707,0,1,0,2,0,0.535034,0.752773,-0.217739,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000023,0.000000,0.999967,,,,,,,,,,,,,,,,,,,,,,,5.09106771610,59.30248252787,18.615002,17.964170,-0.5359
0.331952,97,5.078824900000001,59.313070350000004,Gaia DR3 428243187570443904,5.07888598574,59.31298357094,0.000,0.000,141,1636148068921376768,428243187570443904,566031039,0.1668,0.1764,0.7107,0.2409,2.9503,4.441,-4.130,0.220,-1.634,0.234,-0.2614,0.1444,-0.0676,-0.1035,0.0573,-0.1818,0.1636,-0.2273,0.2099,-0.4534,454,0,454,0,1.4960,5.1623e+02,0.720,1.5035e+00,95,0,,1.4056,0.0479,-0.092,0.027,0.028,-0.059,0.005,52,26,0.383875,59,1.476e-02,6.772e+01,0,0,1.050,0,470,376.35970,8.64973e-01,4.35111e+02,19.248360,0.003717,52,1.26241e+02,5.19190e+00,2.43149e+01,20.085543,0.044740,52,3.84678e+02,7.32989e+00,5.24808e+01,18.285152,0.021031,1.358,0,5,0,3,0,1.800390,0.837183,0.963207,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.07892195341,59.31299083110,3.532394,3.720142,-0.4415
0.205462,100,5.0844871,59.311539,Gaia DR3 428243187570445696,5.08437757991,59.31152746845,0.000,0.000,139,1636148068921376768,428243187570445696,1306059727,0.3380,0.3506,0.7914,0.4726,1.6745,1.297,0.871,0.454,-0.961,0.470,-0.2572,0.1863,-0.0566,-0.1271,0.0712,-0.2369,0.2491,-0.1826,0.2241,-0.4582,381,9,378,3,7.0326,6.2280e+02,2.442,7.2720e+00,95,0,,1.5426,0.0968,-0.056,0.057,0.012,-0.153,0.053,44,24,0.784003,55,1.377e-01,1.129e+02,11,30,1.268,0,377,221.17645,1.41968e+00,1.55793e+02,19.825520,0.007494,5,1.85601e+02,1.87146e+01,9.91748e+00,19.667089,0.109513,5,2.62029e+02,2.67200e+01,9.80644e+00,18.702024,0.110781,2.024,0,2,0,2,0,0.965065,-0.158430,1.123495,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000025,0.000001,0.999972,,,,,,,,,,,,,,,,,,,,,,,5.08436999496,59.31153173810,7.285415,7.437757,-0.4449
0.306816,103,5.06114075,59.31241325,Gaia DR3 428243153200918912,5.06104441252,59.31248286515,0.000,0.000,148,1636148068921376768,428243153200918912,945340582,0.3752,0.4217,0.5849,0.5424,1.0785,0.706,-0.488,0.476,0.510,0.563,-0.2425,0.1737,-0.0264,-0.1286,0.0165,-0.2010,0.2121,-0.0503,0.1341,-0.4400,383,0,381,2,1.5385,4.7231e+02,1.846,1.9831e+00,95,0,,1.0947,0.1168,-0.015,0.010,-0.088,-0.050,-0.064,44,27,0.881933,51,1.894e-02,9.952e+01,3,0,1.056,0,407,150.94538,6.91006e-01,2.18443e+02,20.240316,0.005683,41,5.30064e+01,4.80764e+00,1.10255e+01,21.027719,0.098515,45,2.41812e+02,8.36806e+00,2.88971e+01,18.789200,0.037762,1.953,0,41,0,45,0,2.238520,0.787403,1.451117,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,5.06104866349,59.31248059647,7.632440,8.932198,-0.4275
0.904475,103,5.06114075,59.31241325,Gaia DR3 428243153200918784,5.06121889521,59.31216519263,0.007,0.002,84,1636148068921376768,428243153200918784,47636197,6.8476,1.9194,,,,,,,,,0.3239,,,,,,,,,,73,0,73,0,1.9319,9.2290e+01,4.751,1.8841e+00,3,0,,,,,,,,,9,6,15.268618,16,5.015e-02,3.689e+00,0,28,,0,86,91.16593,1.64396e+00,5.54550e+01,20.787785,0.019772,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,5.06121889521,59.31216519263,6.847585,1.919437,0.3239
0.211475,104,5.0825977,59.3126505,Gaia DR3 428243187566515968,5.08269310924,59.31261763990,0.001,0.001,110,1636148068921376768,428243187566515968,382767998,0.9795,0.8224,-3.7281,1.4346,-2.5986,4.116,0.238,1.298,-4.110,1.219,-0.1517,-0.0472,0.1796,0.0154,0.2447,-0.1050,0.3957,-0.4326,0.3900,-0.3602,160,0,160,0,1.6995,1.9596e+02,2.525,9.9849e-01,95,0,,1.4263,0.2459,-0.144,0.017,-0.022,-0.214,0.049,18,14,2.128437,21,6.500e-02,1.163e+02,0,0,1.096,0,162,89.95333,1.02934e+00,8.73894e+01,20.802324,0.012726,15,4.59936e+01,7.84862e+00,5.86008e+00,21.181799,0.185298,16,5.64701e+01,6.74054e+00,8.37768e+00,20.368349,0.129654,1.139,0,0,0,0,0,0.813450,0.379475,0.433975,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000004,0.000000,0.999991,,,,,,,,,,,,,,,,,,,,,,,5.08269103984,59.31263590477,20.616231,19.199805,-0.3653
0.097317,105,5.089498150000001,59.30916385,Gaia DR3 428242977111708416,5.08947648811,59.30913918205,0.000,0.000,139,1636148068921376768,428242977111708416,1180898940,0.0946,0.0977,-0.0041,0.1366,-0.0297,2.485,-1.866,0.126,-1.640,0.132,-0.2161,0.1269,-0.1196,-0.0785,0.0698,-0.1561,0.1385,-0.1474,0.2220,-0.3789,472,0,471,1,1.7735,5.4828e+02,0.400,1.3608e+00,95,0,,1.3944,0.0268,-0.072,0.040,-0.015,-0.056,-0.019,54,27,0.212038,63,5.180e-03,7.042e+01,0,0,1.058,0,494,837.01977,1.15605e+00,7.24033e+02,18.380527,0.003137,58,3.31742e+02,5.15123e+00,6.44005e+01,19.036543,0.017088,60,8.39382e+02,5.02740e+00,1.66962e+02,17.437996,0.007521,1.399,0,23,0,25,0,1.598547,0.656015,0.942532,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,5276.1,5150.8,5591.4,4.7381,4.6744,4.7721,-3.4139,-3.6990,-3.0488,1271.3076,1189.3156,1473.7607,1.6911,1.5911,1.9145,1.3102,1.2274,1.4987,0.7292,0.6821,0.8368,MARCS,5.08949273685,59.30914647287,2.027836,2.104666,-0.3680
0.148441,106,5.087664,59.31051455,Gaia DR3 428242981402247040,5.08773385989,59.31049384003,0.000,0.000,140,1636148068921376768,428242981402247040,1072334607,0.1399,0.1450,0.1504,0.2024,0.7431,1.477,-1.301,0.184,-0.700,0.194,-0.2021,0.1776,-0.1450,-0.0495,0.0594,-0.1374,0.1575,-0.1026,0.2116,-0.3573,466,0,465,1,0.0837,4.8145e+02,0.000,3.7522e-15,95,0,,1.4152,0.0405,-0.052,0.016,-0.029,-0.044,-0.023,53,27,0.308101,59,1.898e-02,9.945e+01,0,0,1.002,0,480,442.93867,8.47708e-01,5.22513e+02,19.071508,0.003451,54,1.68487e+02,6.14688e+00,2.74101e+01,19.772127,0.039709,53,4.20250e+02,5.77073e+00,7.28243e+01,18.189127,0.015381,1.329,0,0,0,2,0,1.583000,0.700619,0.882381,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,5.08774518830,59.31049695225,2.969684,3.086075,-0.3484
0.054877,108,5.0707997,59.2934994,Gaia DR3 428243050121765120,5.07076984809,59.29349944474,0.000,0.000,144,1636148068921376768,428243050121765120,1292367545,0.1784,0.1923,-0.3690,0.2558,-1.4428,2.677,-2.659,0.240,-0.310,0.268,-0.2398,0.1342,-0.0249,-0.1105,0.0882,-0.1452,0.0556,-0.2323,0.1427,-0.4348,444,0,443,1,-0.3459,4.7908e+02,0.164,5.9679e-02,95,0,,1.2060,0.0524,-0.089,-0.003,0.000,-0.083,0.050,51,26,0.425844,57,3.585e-02,5.785e+01,0,0,0.988,0,451,326.35279,8.49249e-01,3.84284e+02,19.403149,0.003946,48,1.18293e+02,5.60416e+00,2.11080e+01,20.156147,0.051513,50,3.39340e+02,6.68299e+00,5.07767e+01,18.421309,0.021714,1.402,0,1,0,1,0,1.734838,0.752998,0.981840,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999990,,,,,,,,,,,,,,,,,,,,,,,5.07079298736,59.29350082073,3.844593,4.287666,-0.4233
0.024157,109,5.0784657,59.29396585,Gaia DR3 428243045830305664,5.07847057062,59.29395961774,0.000,0.000,146,1636148068921376768,428243045830305664,1131562138,0.1041,0.1143,0.1793,0.1516,1.1822,3.493,-3.337,0.134,-1.033,0.157,-0.2286,0.1771,-0.1086,-0.0902,0.0681,-0.1466,0.0489,-0.1820,0.1504,-0.4216,479,0,478,1,0.5507,5.2411e+02,0.281,5.1979e-01,95,0,,1.3321,0.0302,-0.071,0.043,-0.006,-0.017,-0.032,55,27,0.243672,64,1.536e-02,6.597e+01,0,0,1.017,0,500,662.45613,9.40698e-01,7.04218e+02,18.634474,0.003157,58,2.18782e+02,6.29095e+00,3.47772e+01,19.488516,0.031344,58,6.20475e+02,7.12394e+00,8.70971e+01,17.766085,0.013026,1.267,0,2,0,0,0,1.722431,0.854042,0.868389,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999994,4009.1,3949.1,4336.1,4.9143,4.8726,4.9582,-1.2475,-1.5672,-1.0597,809.0821,736.5464,881.7054,0.4663,0.3297,1.0317,0.3369,0.2372,0.7605,0.1822,0.1289,0.4121,MARCS,5.07849961654,59.29396421057,2.164326,2.502118,-0.4089
